    6.58600E+02    6.38961E-01    5.27841E-01
    6.58700E+02    6.42349E-01    5.26055E-01
    6.58800E+02    6.86642E-01    5.03263E-01
    6.58900E+02    6.43697E-01    5.25346E-01
    6.59000E+02    6.32941E-01    5.31028E-01
    6.59100E+02    6.37580E-01    5.28570E-01
    6.59200E+02    6.26649E-01    5.34380E-01
    6.59300E+02    6.23565E-01    5.36030E-01
    6.59400E+02    6.21996E-01    5.36872E-01
    6.59500E+02    6.20875E-01    5.37474E-01
    6.59600E+02    6.19489E-01    5.38220E-01
    6.59700E+02    6.18523E-01    5.38739E-01
    6.59800E+02    6.17739E-01    5.39162E-01
    6.59900E+02    6.17157E-01    5.39476E-01
    6.60000E+02    6.16452E-01    5.39856E-01
    6.60100E+02    6.16104E-01    5.40044E-01
    6.60200E+02    6.15615E-01    5.40309E-01
    6.60300E+02    6.15055E-01    5.40611E-01
    6.60400E+02    6.14705E-01    5.40801E-01
    6.60500E+02    6.14519E-01    5.40901E-01
    6.60600E+02    6.14494E-01    5.40915E-01
    6.60700E+02    6.14684E-01    5.40812E-01
    6.60800E+02    6.15181E-01    5.40543E-01
    6.60900E+02    6.16268E-01    5.39956E-01
    6.61000E+02    6.18219E-01    5.38903E-01
    6.61100E+02    6.21270E-01    5.37262E-01
    6.61200E+02    6.27897E-01    5.33713E-01
    6.61300E+02    6.45793E-01    5.24247E-01
    6.61400E+02    7.22405E-01    4.85583E-01
    6.61500E+02    7.60192E-01    4.67576E-01
    6.61600E+02    6.50599E-01    5.21733E-01
    6.61700E+02    6.28053E-01    5.33630E-01
    6.61800E+02    6.19658E-01    5.38128E-01
    6.61900E+02    6.15508E-01    5.40366E-01
    6.62000E+02    6.13105E-01    5.41666E-01
    6.62100E+02    6.11550E-01    5.42509E-01
    6.62200E+02    6.10485E-01    5.43087E-01
    6.62300E+02    6.09726E-01    5.43500E-01
    6.62400E+02    6.09283E-01    5.43740E-01
    6.62500E+02    6.08731E-01    5.44041E-01
    6.62600E+02    6.08505E-01    5.44164E-01
    6.62700E+02    6.08842E-01    5.43980E-01
    6.62800E+02    6.13793E-01    5.41294E-01
    6.62900E+02    6.09129E-01    5.43824E-01
    6.63000E+02    6.07714E-01    5.44594E-01
    6.63100E+02    6.07261E-01    5.44841E-01
    6.63200E+02    6.06960E-01    5.45005E-01
    6.63300E+02    6.06745E-01    5.45123E-01
    6.63400E+02    6.06635E-01    5.45182E-01
    6.63500E+02    6.06578E-01    5.45213E-01
    6.63600E+02    6.06728E-01    5.45132E-01
    6.63700E+02    6.06819E-01    5.45082E-01
    6.63800E+02    6.06715E-01    5.45138E-01
    6.63900E+02    6.06794E-01    5.45096E-01
    6.64000E+02    6.07012E-01    5.44977E-01
    6.64100E+02    6.06999E-01    5.44984E-01
    6.64200E+02    6.07328E-01    5.44805E-01
    6.64300E+02    6.08026E-01    5.44424E-01
    6.64400E+02    6.10109E-01    5.43291E-01
    6.64500E+02    6.22218E-01    5.36753E-01
    6.64600E+02    6.10294E-01    5.43191E-01
    6.64700E+02    6.09750E-01    5.43487E-01
